105052,4.42
105051,15.42
105050,1.16
105049,5.23
105048,1.63
105047,1.71
105046,1.74
105045,1.16
105044,1.1
105043,1.38
105042,3.02
105041,12.93
105040,1.29
105039,1.13
105038,1.04
105037,1.1
105036,2.34
105035,1.25
105034,1.05
105033,1.35
105032,1.64
105031,1.06
105030,1.14
105029,1.84
105028,6.04
105027,4.05
105026,1.4
105025,5.11
105024,2.71
105023,88.83
105022,33.37
105021,1.43
105020,1.31
105019,17.3
105018,8.57
105017,3.33
105016,13.71
105015,2.2
105014,1.68
105013,1.19
105012,7.81
105011,1.38
105010,1.68
105009,2.31
105008,1.31
105007,1.43
105006,1.43
105005,1.09
105004,1.64
105003,1.05
105002,1.59
105001,1.14
105000,1.22
104999,2.52
104998,10.97
104997,2.08
104996,3.95
104995,1.67
104994,1.06
104993,1.2
104992,1.83
104991,1.64
104990,1.29
104989,1.15
104988,2.15
104987,2.56
104986,1.77
104985,2.18
104984,1.5
104983,1.9
104982,1.04
104981,1.1
104980,1.38
104979,7.05
104978,8.55
104977,1.18
104976,2.08
104975,6.5
104974,1.57
104973,5.03
104972,1.53
104971,1.23
104970,4.1
104969,1.53
104968,1.17
104967,2.56
104966,2.78
104965,2.22
104964,1.4
104963,1.4
104962,1.18
104961,10
104960,3.27
104959,3.57
104958,4.93
104957,2.17
104956,44.06
104955,2.63
104954,7.61
104953,13.15
104952,1.32
104951,1.14
104950,5.66
104949,1.19
104948,2.62
104947,1.65
104946,17.13
104945,13.17
104944,1.25
104943,8.99
104942,1.19
104941,1.17
104940,1.52
104939,1.18
104938,1.94
104937,1.33
104936,3.26
104935,1.54
104934,1.26
104933,2.91
104932,1.75
104931,1.2
104930,2.73
104929,3.83
104928,1.14
104927,1.16
104926,1.31
104925,1.78
104924,1.25
104923,6.61
104922,1.13
104921,1.58
104920,1.87
104919,5.05
104918,1.69
104917,3.18
104916,2.67
104915,1
104914,5.76
104913,5.61
104912,1.07
104911,2.26
104910,2.74
104909,6.57
104908,6.74
104907,1.94
104906,7.01
104905,10.09
104904,1.36
104903,1.56
104902,3.3
104901,1.11
104900,2.93
104899,1.27
104898,15.83
104897,1.58
104896,1.73
104895,1.11
104894,2.93
104893,1.22
104892,8.86
104891,1.95
104890,23.96
104889,5.16
104888,14.86
104887,7.07
104886,61.6
104885,3.17
104884,6.93
104883,1.29
104882,26.28
104881,22.89
104880,1
104879,1.63
104878,9.61
104877,1.96
104876,1.17
104875,1.95
104874,3.87
104873,4.02
104872,1.04
104871,1.41
104870,36.87
104869,3.5
104868,3.44
104867,1.31
104866,1.93
104865,1.37
104864,4.07
104863,1.01
104862,1.19
104861,1.01
104860,1
104859,1
104858,3.93
104857,15.53
104856,1.26
104855,29.82
104854,1.73
104853,1.36
104852,2.44
104851,1
104850,1.16
104849,1.84
104848,1.42
104847,2.75
104846,4.47
104845,2.74
104844,1.09
104843,1.19
104842,1.95
104841,1.18
104840,195.77
104839,1.31
104838,2.05
104837,1.81
104836,1.13
104835,1.15
104834,2.16
104833,1.12
104832,1.28
104831,1.64
104830,1.48
104829,4.41
104828,8.54
104827,18.39
104826,3.42
104825,2.52
104824,6.14
104823,1.07
104822,16.65
104821,1.35
104820,6.52
104819,1.57
104818,6.71
104817,1.02
104816,2.44
104815,8.37
104814,1.48
104813,1.36
104812,6.01
104811,1.7
104810,1.57
104809,1.44
104808,1.17
104807,1.42
104806,1.35
104805,2.13
104804,1.05
104803,2.7
104802,1.17
104801,1.12
104800,10.81
104799,1.8
104798,2.12
104797,1.51
104796,1.34
104795,1.56
104794,1.35
104793,4.75
104792,1
104791,1.23
104790,1.2
104789,1.94
104788,1.28
104787,1.94
104786,3.11
104785,2.24
104784,1.03
104783,1
104782,2.78
104781,1.32
104780,2.8
104779,1.42
104778,18.42
104777,1.44
104776,26.45
104775,1.25
104774,3.13
104773,1.14
104772,1.56
104771,4.69
104770,7.45
104769,1.71
104768,4.45
104767,1.07
104766,1.34
104765,1.37
104764,1.32
104763,2.44
104762,1.18
104761,1.12
104760,1.37
104759,1.48
104758,2.18
104757,1.76
104756,1.47
104755,2.36
104754,6.1
104753,97.06
104752,2.22
104751,1.29
104750,2.12
104749,2.88
104748,1.96
104747,1.41
104746,2.81
104745,2.79
104744,11.49
104743,2.36
104742,1.05
104741,3.17
104740,1
104739,1.34
104738,1.22
104737,1.81
104736,3.82
104735,1.3
104734,1.77
104733,2.41
104732,1.37
104731,1.86
104730,9.94
104729,1.24
104728,3.26
104727,2.98
104726,44.89
104725,1.6
104724,3.63
104723,1.79
104722,1.02
104721,2.23
104720,1.27
104719,2.84
104718,1.39
104717,1.82
104716,7.56
104715,3.12
104714,4.49
104713,1.02
104712,2.03
104711,1.55
104710,1.01
104709,1
104708,1.01
104707,2.35
104706,1.04
104705,13.01
104704,1.23
104703,2.89
104702,1
104701,1.31
104700,1.38
104699,1.44
104698,1.45
104697,1.36
104696,2.02
104695,2.95
104694,1.02
104693,1.98
104692,5.16
104691,1.05
104690,1.03
104689,1.09
104688,1.05
104687,1.05
104686,2.39
104685,1.26
104684,1.38
104683,1.57
104682,1.71
104681,58.5
104680,3.9
104679,1.48
104678,78.74
104677,26.66
104676,1.03
104675,335.19
104674,4.2
104673,1.03
104672,1.97
104671,1.74
104670,3.9
104669,9.6
104668,1.29
104667,5.51
104666,7.26
104665,1.05
104664,1.33
104663,1.61
104662,2.08
104661,1.19
104660,17.44
104659,1.1
104658,1.03
104657,1.07
104656,2.52
104655,1.73
104654,1.03
104653,1.5
104652,2.66
104651,5.67
104650,4.29
104649,1.24
104648,1.93
104647,1.46
104646,1.51
104645,2.9
104644,7.37
104643,1
104642,10
104641,2.4
104640,24.4
104639,8.47
104638,5.68
104637,59.24
104636,1.64
104635,1.15
104634,1.54
104633,1.27
104632,2.47
104631,1.07
104630,1.52
104629,12.06
104628,1.23
104627,2.23
104626,4.28
104625,1.42
104624,1.85
104623,1.43
104622,3.59
104621,1.85
104620,7.43
104619,1.81
104618,1.41
104617,1.73
104616,2.15
104615,1.89
104614,33.51
104613,12.54
104612,1.22
104611,4.6
104610,5.34
104609,1.45
104608,559.44
104607,3.06
104606,27.49
104605,12.15
104604,3.81
104603,1.22
104602,35.17
104601,1.14
104600,2.09
104599,4.99
104598,6.41
104597,1.09
104596,1.46
104595,1.34
104594,13.34
104593,5.12
104592,1.41
104591,42.72
104590,1.51
104589,1.25
104588,1.29
104587,3.39
104586,3.15
104585,13.96
104584,1.17
104583,1.32
104582,4.73
104581,3.08
104580,1.9
104579,2.6
104578,1.08
104577,1.06
104576,1.13
104575,1.05
104574,1.15
104573,1.35
104572,1.18
104571,5.97
104570,1.62
104569,3.09
104568,1.16
104567,1.32
104566,1.08
104565,1.02
104564,2.32
104563,4.41
104562,9.37
104561,1.73
104560,5.02
104559,2.13
104558,1.63
104557,1.05
104556,3.62
104555,6.21
104554,1.15
104553,2.69
104552,1.18
104551,1.74
104550,3.52
104549,1.08
104548,6.89
104547,1.61
104546,5.31
104545,2.55
104544,1.1
104543,1.68
104542,1.83
104541,1.68
104540,1.2
104539,1.08
104538,2.9
104537,2.5
104536,3.55
104535,1.3
104534,1.06
104533,30.32
104532,20.08
104531,1.06
104530,1.05
104529,2.27
104528,2.7
104527,1.71
104526,6.4
104525,4.26
104524,1.7
104523,2.44
104522,1.28
104521,1.96
104520,1.67
104519,2.37
104518,1.55
104517,1.13
104516,1.32
104515,2.42
104514,5.57
104513,1.44
104512,2.61
104511,1.09
104510,2.57
104509,1.55
104508,1.56
104507,3.21
104506,12.71
104505,2.48
104504,5.49
104503,4.3
104502,1.55
104501,2.13
104500,1.25
104499,9.93
104498,2.06
104497,2.78
104496,3.71
104495,1.15
104494,2.47
104493,12.97
104492,1.55
104491,2.32
104490,1
104489,5.65
104488,1.21
104487,1.19
104486,13.74
104485,3.26
104484,2.71
104483,1.48
104482,8.88
104481,1.5
104480,10.13
104479,1.24
104478,1.35
104477,6.51
104476,1.04
104475,2.92
104474,1.67
104473,1.34
104472,1.71
104471,2.37
104470,8.87
104469,2.18
104468,3.05
104467,1
104466,1.29
104465,2.11
104464,1.2
104463,5.43
104462,4.29
104461,2.3
104460,1.09
104459,1.15
104458,1.69
104457,2.11
104456,1.72
104455,2.12
104454,1.88
104453,2.11
104452,3.07
104451,1.15
104450,1.11
104449,3.17
104448,3.42
104447,7.62
104446,1.72
104445,1.09
104444,1.08
104443,41.61
104442,1.21
104441,1.51
104440,2.91
104439,1.09
104438,3.07
104437,4.09
104436,1.25
104435,2.77
104434,9.35
104433,1.12
104432,1.33
104431,1.3
104430,14.8
104429,1.15
104428,3.39
104427,13.17
104426,4.88
104425,11.43
104424,1.74
104423,524.51
104422,2.22
104421,1.83
104420,1.76
104419,4.48
104418,2
104417,1.29
104416,38.72
104415,2.04
104414,1.26
104413,6.03
104412,8.05
104411,3.56
104410,1.99
104409,1.4
104408,3.56
104407,1.05
104406,4.18
104405,1.14
104404,1.66
104403,14.34
104402,1.51
104401,1.68
104400,3.89
104399,2
104398,1
104397,5.02
104396,1.4
104395,5.88
104394,1.25
104393,1.86
104392,1.02
104391,15.79
104390,1.06
104389,1.09
104388,39.22
104387,2.43
104386,1.87
104385,1.75
104384,1.79
104383,52.16
104382,2.57
104381,1.51
104380,1
104379,5.41
104378,1.2
104377,6.23
104376,2.63
104375,3
104374,1.32
104373,11.6
104372,1.18
104371,1.05
104370,3.32
104369,9.44
104368,4.74
104367,9.24
104366,6.14
104365,1.95
104364,1.3
104363,5.23
104362,1.16
104361,1.1
104360,1.27
104359,1.08
104358,4.35
104357,48.33
104356,2.99
104355,6.04
104354,1.73
104353,4.53
104352,2.27
104351,1.28
104350,1.82
104349,2031.17
104348,1.18
104347,2.82
104346,1.15
104345,2.66
104344,1.94
104343,2.73
104342,2.93
104341,1.45
104340,1.53
104339,1
104338,1.43
104337,7.74
104336,1
104335,3.32
104334,4.44
104333,1.7
104332,1.49
104331,1.21
104330,1.66
104329,7.54
104328,2.24
104327,3.59
104326,1.01
104325,10.9
104324,1.24
104323,1.06
104322,4.49
104321,2.22
104320,3.34
104319,1.59
104318,1
104317,1.09
104316,1.47
104315,98.84
104314,1.48
104313,1.26
104312,1.73
104311,2.52
104310,6.77
104309,1.11
104308,4.76
104307,1.51
104306,1.62
104305,2.15
104304,1.13
104303,1.09
104302,2.08
104301,5.48
104300,6.93
104299,1.17
104298,24.9
104297,1.23
104296,9.7
104295,1.33
104294,1.01
104293,1.46
104292,2.15
104291,7.22
104290,1.19
104289,4.16
104288,4.53
104287,25.1
104286,1.48
104285,1.5
104284,2.42
104283,1.47
104282,7.47
104281,1.64
104280,1.83
104279,7.35
104278,1.09
104277,8.62
104276,3.83
104275,3.59
104274,4.18
104273,1.31
104272,1.63
104271,1.02
104270,1.31
104269,1.45
104268,2.3
104267,2.64
104266,5.38
104265,2.95
104264,2.17
104263,45.49
104262,1.04
104261,1.83
104260,1.43
104259,1.65
104258,1.74
104257,2.28
104256,1
104255,1.62
104254,1.01
104253,2.01
104252,1.22
104251,2.17
104250,1.3
104249,1.34
104248,1.11
104247,3.99
104246,2.17
104245,6.91
104244,1.09
104243,17.03
104242,4.41
104241,2.14
104240,2.49
104239,1.29
104238,4.04
104237,2.1
104236,3.34
104235,1.88
104234,1.37
104233,1.84
104232,1.25
104231,2.29
104230,6.51
104229,4.18
104228,1.13
104227,2.66
104226,1.48
104225,2.76
104224,1.64
104223,4.52
104222,3.91
104221,1.77
104220,2.88
104219,9.09
104218,1.39
104217,1.18
104216,4.14
104215,1.45
104214,2.41
104213,1.23
104212,8.51
104211,1.59
104210,46.36
104209,1.59
104208,1.09
104207,1.25
104206,1.48
104205,4.67
104204,1
104203,10.76
104202,2.72
104201,1.06
104200,1.54
104199,1.75
104198,1.13
104197,1.15
104196,2.04
104195,13.47
104194,1.05
104193,1.8
104192,1.36
104191,2.81
104190,1.25
104189,1.64
104188,1.66
104187,3.76
104186,13.74
104185,5.26
104184,6.16
104183,2.88
104182,1.24
104181,1.08
104180,10.9
104179,6.79
104178,1.49
104177,2.14
104176,10.98
104175,1.08
104174,1.21
104173,4.56
104172,1.66
104171,1.42
104170,33.1
104169,2.54
104168,1.84
104167,2.26
104166,1.04
104165,48.21
104164,1.1
104163,1.19
104162,7.96
104161,4.07
104160,1.39
104159,15.35
104158,2.05
104157,1.33
104156,1.12
104155,1.02
104154,2.55
104153,1.7
104152,1.13
104151,2.8
104150,4.1
104149,5.48
104148,1.15
104147,9.52
104146,13.88
104145,2.52
104144,15.25
104143,2.05
104142,2.65
104141,2.43
104140,1.18
104139,2.02
104138,1.08
104137,1.38
104136,1.64
104135,1.69
104134,1.75
104133,2.65
104132,1.09
104131,5.03
104130,2.06
104129,1.49
104128,2.09
104127,3.22
104126,4.95
104125,2.36
104124,1.75
104123,33.38
104122,2.8
104121,1.17
104120,1.05
104119,1.32
104118,1.3
104117,9.4
104116,3.03
104115,1.4
104114,2.36
104113,2.79
104112,1.25
104111,13.43
104110,1.39
104109,1.91
104108,1.28
104107,1.99
104106,1.56
104105,4.75
104104,5.66
104103,1.13
104102,1.06
104101,1.3
104100,1.24
104099,1.27
104098,2.76
104097,1.22
104096,1.14
104095,1.19
104094,4.1
104093,1.16
104092,3.18
104091,1
104090,1.42
104089,2.21
104088,2.18
104087,1.71
104086,4.3
104085,1.24
104084,3.92
104083,1.16
104082,1.6
104081,1.09
104080,1.61
104079,1.76
104078,3.09
104077,1.65
104076,4.34
104075,11.01
104074,1.37
104073,16.61
104072,1.71
104071,1
104070,14.47
104069,3.11
104068,4.63
104067,3.03
104066,1
104065,1.6
104064,1.22
104063,2.76
104062,3.41
104061,2.1
104060,137.76
104059,2.46
104058,2.35
104057,65.51
104056,5.14
104055,2.14
104054,3.83
104053,1.09
104052,1.7
104051,4.38
104050,1.41
104049,2.32
104048,7.08
104047,1.65
104046,1.43
104045,1.18
104044,3.56
104043,32.6
104042,2.56
104041,2.48
104040,1.4
104039,5.39
104038,1.06
104037,1.29
104036,1.08
104035,3.79
104034,7.23
104033,1.45
104032,1.61
104031,1
104030,1.15
104029,1.41
104028,1.2
104027,1.15
104026,1.21
104025,1.23
104024,1.3
104023,1.38
104022,18.65
104021,2.35
104020,1.31
104019,30.1
104018,63.63
104017,10.01
104016,1.71
104015,4.11
104014,1.96
104013,7.31
104012,6.33
104011,1.48
104010,2.39
104009,1.65
104008,1.68
104007,3.56
104006,3
104005,5.95
104004,2.38
104003,1
104002,6.83
104001,1.61
104000,6.34
103999,1.64
103998,1.08
103997,1.46
103996,1.18
103995,1.55
103994,1.43
103993,1.92
103992,3.24
103991,1.22
103990,1.22
103989,17.71
103988,1.95
103987,1.57
103986,1.22
103985,8.27
103984,1.06
103983,2.12
103982,1.04
103981,1.23
103980,1.16
103979,3.96
103978,1.45
103977,1.18
103976,2.87
103975,2.37
103974,1.05
103973,1.83
103972,1.49
103971,25.69
103970,1.5
103969,1.05
103968,7.88
103967,3.79
103966,1.19
103965,1.27
103964,9.13
103963,1.14
103962,7
103961,1.12
103960,1.02
103959,3.7
103958,1.07
103957,1.2
103956,6.64
103955,1.98
103954,2.2
103953,1.04
103952,5.23
103951,19.56
103950,8.61
103949,1.18
